,date,text,label
6033,2018-09-24,joint statement unit state korea free trade agreement,0
6034,2018-09-24,great honor welcom presid alsisioffici egypt unit state afternoon new york citi great meet unga,0
6035,2018-09-24,great honor welcom presid emmanuelmacron franc unit state new york citi even unga,0
6036,2018-09-25,democrat work hard destroy wonder man man potenti one greatest suprem court justic ever array fals acquisit like never seen,0
6037,2018-09-25,rememb midterm,0
6038,2018-09-25,democrat work hard destroy wonder man man potenti one greatest suprem court justic ever array fals accus like never seen,0
6039,2018-09-25,republican parti favor highest 7 year 3 point higher democrat gallup,0
6040,2018-09-25,despit request plan meet iranian presid hassan rouhani mayb someday futur sure absolut love man,0
6041,2018-09-25,speak unit nation morn countri much stronger much richer took offic less two year ago also much safer,0
6042,2018-09-25,thank mark,0
6043,2018-09-25,thank dr jeffress,0
6044,2018-09-25,rush limbaugh republican kiss midterm goodby get highli qualifi kavanaugh approv,0
6045,2018-09-25,remark presid trump 73rd session unit nation gener assembl,0
6046,2018-09-25,remark presid trump luncheon host secretari gener unit nation,0
6047,2018-09-25,consum confid rose septemb notch highest level 18 year consum board index rose 138 4 month 134 7 august,0
6048,2018-09-25,73rd session unit nation gener assembl unga,0
6049,2018-09-26,law enforc peopl took law hand came presid trump lindseygrahamsc,1
6050,2018-09-26,democrat play high level con game viciou effort destroy fine person call polit destruct behind scene dem laugh pray brett kavanaugh famili,1
6051,2018-09-26,consum confid hit 18 year high close break time record big jump last 8 year peopl excit usa get bigger richer stronger way go,1
6052,2018-09-26,jobless claim fell lowest level 49 year,1
6053,2018-09-26,avenatti third rate lawyer good make fals accus like like judg brett kavanaugh look attent want peopl look past record relationship total low life,1
6054,2018-09-26,china actual place propaganda ad de moin regist paper made look like news beat trade open market farmer make fortun,1
6055,2018-09-26,congressman lee zeldin fantast job c tough smart love countri alway right thing complet total endors,1
6056,2018-09-26,join saturday wheel west virginia 7pme ticket,1
6057,2018-09-27,judg kavanaugh show america exactli nomin testimoni power honest rivet democrat search destroy strategi disgrac process total sham effort delay obstruct resist senat must vote,1
6058,2018-10-01,late last night deadlin reach wonder new trade deal canada ad deal alreadi reach mexico new name unit state mexico canada agreement usmca great deal three countri solv mani,0
6059,2018-10-01,defici mistak nafta greatli open market farmer manufactur reduc trade barrier u bring three great nation closer togeth competit rest world usmca histor transact,0
6060,2018-10-01,defici mistak nafta greatli open market farmer manufactur reduc trade barrier u bring three great nation togeth competit rest world usmca histor transact,0
6061,2018-10-01,congratul mexico canada,0
6062,2018-10-01,news confer usmca morn 11 00 rose garden white hous,0
6063,2018-10-02,thank tennesse love,0
6064,2018-10-02,wow thank tennesse,0
6065,2018-10-02,happi 7th birthday tristan special member trump famili,0
6066,2018-10-02,great review new usmca thank mexico canada wonder partner trade long futur,0
6067,2018-10-02,reason vote democrat tire win,0
6068,2018-10-02,yesterday great honor present medal honor ronald j shurer ii action april 6 2008 brave enemi fire treat multipl injur soldier read,0
6069,2018-10-02,proud great first ladi love,0
6070,2018-10-02,usmca win prais victori american industri,0
6071,2018-10-02,realli incred time nation respect,0
6072,2018-10-03,thank mississippi love,0
6073,2018-10-03,god bless u maga,0
6074,2018-10-03,nation wage growth highest nearli 17 month accord new studi releas glassdoor expect slow anytim soon,0
6075,2018-10-03,today administr provid histor level fund improv school safeti stop school violenc grant top prioriti sandyhook commit keep children safe school,0
6076,2018-10-03,thank mississippi togeth make america great,0
6077,2018-10-03,congressman petesess texa true fighter patriot highli respect c alway get district countri want need strong crime border militari vet 2nd amend pete full total endors great guy,0
6078,2018-10-03,fail new york time someth never seen done use concept time valu money old bore often told hit piec ad mean 97 stori bad never recov bad elect call,0
6079,2018-10-03,stock market reach time high administr 102nd time presidenti record far less two year much potenti trade militari deal complet,0
6080,2018-10-03,thank governor phil bryant great honor maga,0
6081,2018-10-03,thank congressman tom reed new york wonder comment great new trade deal mexico canada usmca long ago given full endors good reason keep great work varneyco,0
6082,2018-10-03,blowout number new job separ servic market,0
6083,2018-10-03,mexico canada unit state great partnership formid trade forc usmca work well togeth great spirit,0
6084,2018-10-03,see time go ralli order help great republican candid voter realli angri viciou despic way democrat treat brett kavanaugh wonder famili deserv much better,0
6085,2018-10-03,spoke presid elect andr manuel lopez obrador mexico great call work well togeth,0
6086,2018-10-04,thought prayer florenc counti sheriff offic florenc polic depart tonight south carolina forev grate law enforc offic 24 7 365,0
6087,2018-10-04,wow enthusiasm energi judg brett kavanaugh look energi look poll someth big happen fine man great intellect countri way,0
6088,2018-10-04,harsh unfair treatment judg brett kavanaugh incred upward impact voter peopl get far better politician importantli great life cannot ruin mean amp despic democrat total uncorrobor alleg,0
6089,2018-10-04,countri great first ladi melania realli well africa peopl love love beauti thing see,0
6090,2018-10-04,import time countri due process fair common sens trial,0
6091,2018-10-04,7th time fbi investig judg kavanaugh made 100 would still good enough obstructionist democrat,0
6092,2018-10-04,work hard thank,0
6093,2018-10-04,statement nation strategi counterterror,0
6094,2018-10-04,u stock widen global lead,0
6095,2018-10-04,congressman bishop great job help pass tax reform lower tax everyon nanci pelosi spend hundr thousand dollar oppon support liber agenda higher tax wast spend,0
6096,2018-10-04,made second stop minnesota make america great ralli need elect karinhousley u senat need strong leadership tomemm jason2cd jimhagedornmn petestaub u hous,0
6097,2018-10-05,thank minnesota love,0
6098,2018-10-05,beauti even rochest minnesota vote vote vote,0
6099,2018-10-05,rude elev screamer paid profession look make senat look bad fall also look profession made ident sign paid soro other sign made basement love troublemak,0
6100,2018-10-05,3 7 unemploy lowest number sinc 1969,0
6101,2018-10-05,proud u senat vote ye advanc nomin judg brett kavanaugh,0
6102,2018-10-09,paid c protest readi realli protest gotten check word paid screamer congress outsid far obviou less profession anticip pay pay bill,0
6103,2018-10-09,great even last night white hous honor justic kavanaugh famili countri proud,0
6104,2018-10-09,go iowa tonight ralli farmer happi usmca,0
6105,2018-10-09,big announc friend ambassador nikki haley oval offic 10 30am,0
6106,2018-10-09,hurrican way florida pan handl major element arriv tomorrow could also hit later stage part georgia unfortun north carolina south carolina,0
6107,2018-10-09,look cat 3 even intens florenc good news folk pan handl take care anyth fema first respond readi prepar hurricanemichael,0
6108,2018-10-09,florida imper heed direct state local offici pleas prepar care safe hurricanemichael,0
6109,2018-10-09,regist vote,0
6110,2018-10-09,presid donald j trump approv florida emerg declar,0
6111,2018-10-09,flgovscott relentless secur fund fix alga problem lake okeechobe solv congress must follow govern plan everglad reservoir bill nelson help,0
6112,2018-10-10,beauti even iowa god bless u maga,0
6113,2018-10-10,thank iowa amp nebraska vote vote vote,0
6114,2018-10-10,walker stapleton run highli respect republican candid governor great state colorado credenti talent impecc complet total endors,0
6115,2018-10-10,despit mani posit event victori media reseach center report 92 stori donald trump neg abc cb abc fake news worri fail new york time even put brett kavanaugh victori front page yesterday a17,0
6116,2018-10-10,florida,0
6117,2018-10-10,depart whitehous eri pennsylvania cannot disappoint thousand peopl thousand go look forward see everyon even,0
6118,2018-10-10,let great peopl line sinc last night see soon pennsylvania,0
6119,2018-10-11,thank eri pennsylvania rememb get vote maga,1
6120,2018-10-11,massiv overflow crowd tonight eri pennsylvania thank everyon came join us togeth make america great,1
6121,2018-10-11,thank jacksonvil sheriff offic hurricanemichael,1
6122,2018-10-11,thank fema first respond hurricanemichael,1
6123,2018-10-11,florida highway patrol trooper en rout panhandl across state florida help affect hurricanemichael see sure shake hand say thank lesm,1
6124,2018-10-12,work hard pastor brunson,1
6125,2018-10-12,nice everyon want ivanka trump new unit nation ambassador would incred alreadi hear chant nepot great peopl want job,1
6126,2018-10-12,thought prayer pastor brunson hope safe back home soon,1
6127,2018-10-12,pastor brunson releas home soon,1
6128,2018-10-12,regist vote,1
6129,2018-10-12,promis made promis kept,1
6130,2018-10-12,peopl idea hard hurrican michael hit great state georgia visit florida georgia earli next week work hard everi area everi state hit,1
6131,2018-10-12,miss great flotu melania abc abc2020 tonight 10pme enjoy,1
6132,2018-10-12,happi nationalfarmersday recent usmca great farmer better ever,1
6133,2018-10-12,great footbal lacross player jim brown outsid west wing whitehous also tremend man mentor mani young peopl,1
6134,2018-10-15,way shut democrat new mob rule strategi stop cold ballot box fight america futur never ben shapiro,1
6135,2018-10-15,crowd ralli far bigger ever includ 2016 elect never empti seat larg venu mani thousand peopl watch screen outsid enthusiasm amp spirit roof someth big happen watch,1
6136,2018-10-15,leav florida georgia first ladi tour hurrican damag visit fema first respond law enforc maximum effort take place everyon work hard worst hit 50 year,1
6137,2018-10-15,spoke king saudi arabia deni knowledg whatev may happen saudi arabian citizen said work close turkey find answer immedi send secretari state meet king,1
6138,2018-10-15,way florida georgia,1
6139,2018-10-15,arriv florida also think great alabama farmer mani friend north south carolina today,1
6140,2018-10-15,open enrol start today lower price medicar advantag plan love great senior crazi berni band congression dem outlaw plan disast,1
6141,2018-10-16,togeth prevail,1
6142,2018-10-16,pocahonta bad version sometim refer elizabeth warren get slam took bogu dna test show may 1 1024 far less averag american cheroke nation deni dna test useless even want phoni,1
6143,2018-10-16,claim indian heritag turn scam lie elizabeth warren apolog perpetr fraud american public harvard call person color amaz con would taken otherwis,1
6144,2018-10-16,thank cheroke nation reveal elizabeth warren sometim refer pocahonta complet total fraud,1
6145,2018-10-16,op ed prais trump administr effort border foxnew washington examin state final govern taken step stop releas unaccompani minor crimin traffick done obama administr,1
6146,2018-10-16,unit state strongli inform presid hondura larg caravan peopl head u stop brought back hondura money aid given hondura effect immedi,1
6147,2018-10-16,8x new manufactur job obama foxnew cvpayn,1
6148,2018-10-16,record financi interest saudi arabia russia matter suggest fake news plenti,1
6149,2018-10-16,incred number 7 036 000 job open astonish work stock market big tremend potenti usa also strong profit number one world far,1
6150,2018-10-16,feder judg throw stormi danial lawsuit versu trump trump entitl full legal fee foxnew great go horsefac 3rd rate lawyer great state texa confirm letter sign know noth total con,1
6151,2018-10-16,conflict glen simpson testimoni anoth hous panel contact justic depart offici bruce ohr ohr use simpson steel back channel get fake dossier fbi simpson plead fifth catherin herridg jeff session,1
6152,2018-10-16,realli possibl bruce ohr whose wife nelli paid simpson gp fusion work done fake dossier use pawn whole scam witch hunt still work depart justic realli,1
6153,2018-10-16,regist maga,1
6154,2018-10-16,spoke crown princ saudi arabia total deni knowledg took place turkish consul secretari state mike pompeo,1
6155,2018-10-16,call told alreadi start rapidli expand full complet investig matter answer forthcom shortli,1
6156,2018-10-16,wow john jame make headway michigan bring job back state peopl michigan appreci debbi stabenow help anyth major hindranc john jame star hope voter see poll tighten,1
6157,2018-10-16,interview tonight trish regan foxbusi 8 00 p right great lou dobb,1
6158,2018-10-17,today inform countri hondura guatemala el salvador allow citizen other journey border unit state intent enter countri illeg payment made stop end,0
6159,2018-10-17,anybodi enter unit state illeg arrest detain prior sent back countri,0
6160,2018-10-17,elizabeth warren hammer even left fals claim indian heritag sell low q individu,0
6161,2018-10-17,stock market 548 point today also great job number,0
6162,2018-10-17,trump could honest presid modern histori look real baromet presidenti truth promis keep probabl honest presid american histori done exactli said would marc thiessen wpost,0
6163,2018-10-17,watch debat last night amp beto rourk want higher tax far regul leagu ted cruz amp great peopl texa stand amp want ted strong crime border amp 2nd love militari vet low tax beto flake,0
6164,2018-10-17,ted cruz done much texa includ massiv cut tax regul brought texa best job number histori state watch care 2nd amend rourk would blow ted long strong endors,0
6165,2018-10-17,ap headlin differ quot mean stori help fake news,0
6166,2018-10-17,august job open hit record 7 14 million congratul usa,0
6167,2018-10-17,network news gave zero coverag big day stock market yesterday foxandfriend,0
6168,2018-10-17,hard believ thousand peopl south border walk unimped toward countri form larg caravan democrat approv legisl allow law protect countri great midterm issu republican,0
6169,2018-10-17,republican must make horrend weak outdat immigr law border part midterm,0
6170,2018-10-17,presid donald j trump follow promis cut burdensom red tape unleash american economi read,0
6171,2018-10-17,colleg educ women want safeti secur healthcar protect much along financi econom health countri suppli far better democrat decad actual vote,0
6172,2018-10-17,congressman neal dunn dunncampaign florida done outstand job everyth maga work hard hurrican relief rebuild strong crime strong border love militari vet neal highest endors,0
6173,2018-10-17,afternoon great honor present usmc sergeant major john canley medal honor east room whitehous,0
6174,2018-10-18,ever sinc viciou total fals statement admir ron jackson highli respect white hous doctor obama bush amp senat john tester look big troubl great state montana behav wors democrat mob justic k,0
6175,2018-10-18,watch democrat parti led want open border exist weak law assault countri guatemala hondura el salvador whose leader littl stop larg flow peopl includ mani crimin enter mexico u,0
6176,2018-10-18,addit stop payment countri seem almost control popul must strongest term ask mexico stop onslaught unabl call u militari close southern border,0
6177,2018-10-18,assault countri southern border includ crimin element drug pour far import presid trade usmca hope mexico stop onslaught northern border democrat fault weak law,0
6178,2018-10-18,congressman davebratva7th one hardest work smartest peopl washington strong border crime militari vet 2nd amend power vote maga love great state virginia dave total endors,0
6179,2018-10-18,secretari state mike pompeo return last night saudi arabia turkey met morn wherein saudi situat discuss great detail includ meet,0
6180,2018-10-18,crown princ wait result investig done saudi turkey gave news confer effect,0
6181,2018-10-18,statedept secpompeo outsid west wing meet morn oval offic,0
6182,2018-10-18,see tonight missoula montana,0
6183,2018-10-18,republican support peopl pre exist condit speak total support also democrat destroy medicar keep healthi well,0
6184,2018-10-18,believ democrat allow done countri,0
6185,2018-10-18,look forward someth happen maga,0
6186,2018-10-18,thank mexico look forward work,0
6187,2018-10-18,prime minist abeshinzo japan work help balanc one side trade japan invest make countri begin,0
6188,2018-10-19,land soon look forward see next senat montana matt rosendal repres countri well far better jon tester vote cryin chuck schumer nanci pelosi never us,0
6189,2018-10-19,thing keep tester aliv million million dollar outsid liber leftist care less countri,0
6190,2018-10-19,thank missoula montana get vote mattformontana gregformontana,0
6191,2018-10-19,jon tester say one thing voter exact opposit washington tester take order form pelosi amp schumer tester want rais tax take away 2a open border deliv mob rule retir tester amp elect america first patriot matt rosendal,0
6192,2018-10-19,jobsnotmob,0
6193,2018-10-19,congressman andi bigg great job arizona countri,0
6194,2018-10-19,refer usa alway capit word countri,0
6195,2018-10-19,secretari state mike pompeo never given shown transcript video saudi consul event fake news,0
6196,2018-10-19,beto rourk total lightweight compar ted cruz come nowher near repres valu desir peopl great state texa never allow turn texa venezuela,0
6197,2018-10-19,jobsnotmob,0
6198,2018-10-19,republican parti jobsnotmob,0
6199,2018-10-22,ron rondesantisfl desanti great debat victori tonight andrew gillum mayor presid one worst run corrupt citi florida ron build great job done governor rick scott gillum make florida next venezuela,0
6200,2018-10-22,congressman tom reed new york 23rd district done great job complet total endors,0
6201,2018-10-22,sadli look like mexico polic militari unabl stop caravan head southern border unit state crimin unknown middl eastern mix alert border patrol militari nation emergi must chang law,0
6202,2018-10-22,everi time see caravan peopl illeg come attempt come countri illeg think blame democrat give us vote chang pathet immigr law rememb midterm unfair come legal,0
6203,2018-10-22,guatemala hondura el salvador abl job stop peopl leav countri come illeg u begin cut substanti reduc massiv foreign aid routin given,0
6204,2018-10-22,big night texa,0
6205,2018-10-22,shock report us pay illeg immigr birth trump wall,0
6206,2018-10-22,america cleanest air world far,0
6207,2018-10-22,fake news media talk recent approv rate countri around world includ european union low,0
6208,2018-10-22,say cours low first time 50 year make pay big price busi america like still like,0
6209,2018-10-22,wow thank houston texa depart andrews_jba see hour maga,0
6210,2018-10-22,last day regist vote alabama california south dakota wyom jobsnotmob,0
6211,2018-10-22,let go florida,0
6212,2018-10-22,massiv crowd insid outsid toyotacent houston texa land shortli see everyon soon,0
6213,2018-10-23,thank houston texa get jobsnotmob,0
6214,2018-10-23,send deepest condol lou entir barletta famili work hard despit terribl situat peopl pennsylvania thought prayer lou,0
6215,2018-10-23,stake elect whether continu extraordinari prosper achiev whether let radic democrat mob take giant wreck ball countri economi jobsnotmob,0
6216,2018-10-23,today democrat parti would rather protect crimin alien american citizen democrat must vote offic jobsnotmob,0
6217,2018-10-23,send deepest condol reploubarletta entir barletta famili pass brother lou work hard despit terribl situat peopl pennsylvania thought prayer lou entir barletta famili,0
6218,2018-10-23,congressman erik paulsen great state minnesota done fantast job cut tax job kill regul hard work smart keep erik congress strong endors,0
6219,2018-10-23,jay webber new jersey run congress great job person look rais tax substanti jay want big tax cut chang harvard graduat father seven jay great new jersey get job done help,0
6220,2018-10-23,peopl puerto rico wonder inept politician tri use massiv ridicul high amount hurrican disast fund pay oblig u bail long outstand amp unpaid oblig hurrican relief money,0
6221,2018-10-23,congressman john faso new york work hard smart strong crime border 2nd amend john respect vote john complet total endors,0
6222,2018-10-23,jobsnotmob,0
6223,2018-10-23,billion dollar come unit state coffer tariff great also negoti countri give us fair trade deal institut tariff use job busi creat u respect,0
6224,2018-10-23,agre presid obama 100,0
6225,2018-10-24,want advoc illeg immigr take good look happen europ last 5 year total mess wish decis make,0
6226,2018-10-24,great sovereign nation strong border never accept peopl come countri illeg,0
6227,2018-10-24,brian kemp great governor georgia stacey abram destroy state sooooo import get vote brian,0
6228,2018-10-24,republican total protect peopl pre exist condit democrat vote republican,0
6229,2018-10-24,agre wholeheartedli,0
6230,2018-10-24,safeti american peopl highest prioriti conclud brief fbi depart justic depart homeland secur u secret servic,0
6231,2018-10-24,arriv wisconsin help two great peopl scottwalk leahvukmir,0
6232,2018-10-25,leav wisconsin scottwalk leahvukmir fantast peopl badli need countri maga,1
6233,2018-10-25,call expert trump new york time wrote long bore articl cellphon usag incorrect time correct use govern phone one seldom use govern cell phone stori soooo wrong,1
6234,2018-10-25,brandon judd nation border patrol council right say foxandfriend democrat inspir law make tough us stop peopl border must chand bring militari nation emerg stop,1
6235,2018-10-25,big part anger see today societi caus purpos fals inaccur report mainstream media refer fake news gotten bad hate beyond descript mainstream media must clean act fast,1
6236,2018-10-25,new york time new fake stori russian chines glad final ad china listen call cellphon except rare use cellphon amp govern author like hard line made fake news,1
6237,2018-10-25,remark presid trump year histor progress action combat opioid crisi,1
6238,2018-10-25,caravan turnaround let peopl unit state illeg go back countri want appli citizenship like million other,1
6239,2018-10-25,spoke french presid emmanuelmacron morn discuss mani topic includ excit upcom visit pari flotu melania attend armistic day centenni commemor,1
6240,2018-10-25,spoke prime minist giuseppeconteit itali concern mani subject includ fact itali take hard line illeg immigr,1
6241,2018-10-25,agre stanc 100 unit state likewis take hard line illeg immigr prime minist work hard economi itali success,1
6242,2018-10-25,johnchrin pennsylvania fantast strong border crime militari vet 2nd amend power vote maga love great state pennsylvania pleas get vote john total strong endors,1
6243,2018-10-25,troy_balderson ohio great job congressman alreadi respect washington get vote troy need great guy total endors,1
6244,2018-10-25,lloydsmuckerpa great job peopl pennsylvania strong border crime militari vet 2nd amend lloyd total endors,1
6245,2018-10-25,mikedunleavygov make fantast governor alaska mike energi job tough crime love vet great second amend mike complet total endors,1
6246,2018-10-25,brucepoliquin main great congressman tough fight liber nanci pelosi democrat bruce help bring job back state total protect great second amend need keep bruce washington full endors,1
6247,2018-10-25,gather togeth solemn occas fulfil rever sacr duti 35 year ago 241 american servic member murder terrorist attack marin barrack beirut lebanon today honor fallen hero,1
6248,2018-10-25,1983 roughli 1 800 marin beirut keep peac nation torn apart civil war terrorist bomb u embassi earlier year kill 63 peopl includ 17 american,1
6249,2018-10-25,servic member die day includ brave young marin high school accomplish offic middl militari career enlist men serv theater world,1
6250,2018-10-26,funni lowli rate cnn other critic even blame current spate bomb ridicul compar septemb 11th oklahoma citi bomb yet critic go wild scream presidenti,1
6251,2018-10-26,unit state spend billion dollar year illeg immigr continu democrat must give us vote pass strong fair law forc play much tougher hand,1
6252,2018-10-26,twitter remov mani peopl account importantli seemingli done someth make much harder join stifl growth point obviou week ago rocket ship blimp total bia,1
6253,2018-10-26,republican well earli vote poll bomb stuff happen momentum greatli slow news talk polit unfortun go republican go vote,1
6254,2018-10-26,speak young black leadership summit 15 minut address investig bomb packag,1
6255,2018-10-26,would like begin today remark provid updat packag devic mail high profil figur throughout countri media org pleas inform law enforc apprehend suspect taken custodi,1
6256,2018-10-26,want applaud fbi secret servic depart justic u attorney offic southern district new york nypd law enforc partner across countri incred work skill determin,1
6257,2018-10-26,great honor mani brilliant courag patriot proud american see today fill extraordinari confid america futur take part young black leadership summit true leader,1
6258,2018-10-26,whether african american hispan american american right live countri put need first,1
6259,2018-10-26,great honor thank,1
6260,2018-10-26,meet everi day optim confront everi obstacl determin refus give never quit face everi challeng confid pride goal cannot achiev dream beyond reach ybls2018,1
6261,2018-10-29,fake news everyth power blame republican conserv divis hatr go long countri actual fake amp dishonest report caus problem far greater understand,1
6262,2018-10-29,great anger countri caus part inaccur even fraudul report news fake news media true enemi peopl must stop open amp obviou hostil amp report news accur amp fairli much put flame,1
6263,2018-10-29,anger outrag abl bring side togeth peac harmoni fake news must end,1
6264,2018-10-29,good convers newli elect presid brazil jair bolsonaro race substanti margin agre brazil unit state work close togeth trade militari everyth els excel call wish congrat,1
6265,2018-10-29,mani gang member bad peopl mix caravan head southern border pleas go back admit unit state unless go legal process invas countri militari wait,1
6266,2018-10-29,florida choic harvard yale educ man name rondesantisfl great congressman great governor dem thief mayor poorli run tallahasse said one corrupt citi countri,1
6267,2018-10-29,great job done congressman keith rothfu pennsylvania thank keith,1
6268,2018-10-30,cnn other fake news busi keep purpos inaccur report said media enemi peopl wrong said fake news media enemi peopl big differ give fals inform good,1
6269,2018-10-30,check tweet last two day refer fake news media mention enemi peopl dishonest report use word media peopl great countri angri disillus receiv much fake news get fulli understand,1
6270,2018-10-30,interview laura ingraham tonight 10 00 p foxnew,1
6271,2018-10-30,reveal,1
6272,2018-10-30,troybalderson great job congressman ohio need c vote troy total endors,1
6273,2018-10-30,troy_balderson great job congressman ohio need c vote troy total endors,1
6274,2018-10-30,congressman denverriggleman 5th district virginia popular guy realli know get job done realli big help tax cut militari great vet total endors,1
6275,2018-10-30,erikpaulson jasonlewi jimhagedornmn petestaub love countri great state minnesota winner alway get job done need congress maga border militari vet 2nd go vote minnesota strong endors,1
6276,2018-10-30,denver4va 5th district virginia popular guy realli know get job done realli big help tax cut militari great vet total endors,1
6277,2018-10-30,congressman rodblum iowa got desper need flood wall cedar rapid almost imposs get make big differ iowa border militari vet etc need rod c strong endors,1
6278,2018-10-30,congresswoman cathymcmorri washington state incred leader respect everyon congress need badli c keep build maga strong endors,1
6279,2018-10-30,erik_paulsen jason2cd jimhagedornmn petestaub love countri great state minnesota winner alway get job done need congress maga border militari vet 2nd go vote minnesota strong endors,1
6280,2018-10-30,congressman davebratva7th fighter great job virginia countri border militari vet 2nd amend els need dave c strong endors,1
6281,2018-10-30,erik_paulsen jason2cd jimhagedornmn petestaub love countri great state minnesota winner alway get job done need congress maga border militari vet 2nd go vote minnesota strong endors,1
6282,2018-10-30,congressman andi barr kentucki great debat nanci pelosi run oppon winner state strong crime border tax cut militari vet 2nd amend need andi c strong endors,1
6283,2018-10-30,congressman kevin bradi texa popular district far beyond need help give anyway great guy absolut king cut tax highli respect love state amp countri strong endors,1
6284,2018-10-30,stock market massiv sinc elect take littl paus peopl want see happen midterm want stock go strongli suggest vote democrat like venezuela financi model high tax amp open border,1
6285,2018-10-30,fed back start talk littl dovish think go right back 2 800 2 900 target rang amp 500 scott wren well fargo  ;P,1
6286,2018-10-30,consum confid hit highest level sinc 2000,1
6287,2018-10-30,richard cordray let like destroy govern agenc ran clone pocahonta ohio mike total endors,1
6288,2018-10-30,mikedewin great governor peopl ohio outstand man love state alway produc big,1
6289,2018-10-30,congressman kevinyod fought hard peopl kansa highli respect strong crime border militari vet second amend kevin total endors,1
6290,2018-10-31,caravan made tough fighter peopl fought back hard vicious mexico northern border break mexican soldier hurt unabl unwil stop caravan stop reach border,1
6291,2018-10-31,militari mobil southern border mani troop come let caravan also made bad thug gang member u border sacr must come legal turn around,1
6292,2018-10-31,melania treat nice yesterday pittsburgh offic presid shown great respect sad solemn day treati warmli small protest seen us stage far away fake news stori opposit disgrac,1
6293,2018-10-31,stock market 400 point yesterday today look anoth good one compani earn great,1
6294,2018-10-31,melania treat nice yesterday pittsburgh offic presid shown great respect sad amp solemn day treat warmli small protest seen us stage far away fake news stori opposit disgrac,1
6295,2018-10-31,call birthright citizenship cost countri billion dollar unfair citizen end one way cover 14th amend word subject jurisdict thereof mani legal scholar agre,1
6296,2018-10-31,harri reid right 1993 democrat went insan start open border bring massiv crime stuff forget nasti term anchor babi keep countri safe case settl unit state suprem court,1
6297,2018-10-31,world use law detriment laugh stupid see,1
6298,2018-10-31,donald trump made good promis drive democrat crazi brad blakeman foxnew,1
6299,2018-10-31,republican protect peopl pre exist condit far better dem,1
6300,2018-10-31,paul ryan focus hold major rather give opinion birthright citizenship someth know noth new republican major work close immigr loophol secur border,1
6301,2018-10-31,harri reid sane agre us birthright citizenship,1
6302,2018-10-31,yesterday pittsburgh realli impress congressman keith rothfu far local polit figur sincer level compass grief sorrow event took place way inspir vote keith,1
6303,2018-10-31,jobsnotmob vote republican,1
6304,2018-10-31,outrag democrat countri vote republican,1
6305,2018-11-01,thank florida get vote republican,1
6306,2018-11-01,fantast even florida great patriot beauti magar get continu make america safe amp great,1
6307,2018-11-01,treat fairli foxnew top cnn msnbc combin octob cabl news rate,1
6308,2018-11-01,long good convers presid xi jinp china talk mani subject heavi emphasi trade discuss move along nice meet schedul g 20 argentina also good discuss north korea,1
6309,2018-11-01,thank rick breckenridg congratul matt rosendal mattformontana big see montana saturday ticket,1
6310,2018-11-01,walkerstapleton extraordinari governor state colorado strong smart success everyth ever done,1
6311,2018-11-01,oppon jare poli weak crime weak border could never job get vote walker complet total endors,1
6312,2018-11-01,illeg immigr affect live american illeg immigr hurt american worker burden american taxpay undermin public safeti place enorm strain local school hospit,1
6313,2018-11-01,way columbia missouri magar look forward see everyon soon,1
6314,2018-11-01,togeth make america safe great,1
6315,2018-11-02,beauti even magar great american patriot loyal citizen like help build countri togeth take back countri return power american peopl get,1
6316,2018-11-02,love missouri republican leadership america boom america thrive america win final put america first get vote josh hawleymo unit state senat maga,1
6317,2018-11-02,wow u ad 250 000 job octob despit hurrican unemploy 3 7 wage incred number keep go vote republican,1
6318,2018-11-02,go west virginia indiana today two ralli tell anyon big secret bring coach bobbi knight indiana support right begin greatest polit movement american histori,1
6319,2018-11-02,fantast magar west virginia thank everyon get vote patrick morriseywv carolmillerwv,1
6320,2018-11-02,job job job maga,1
6321,2018-11-02,thank west virginia,1
6322,2018-11-02,land see everyon southport indiana shortli magar,1
6323,2018-11-02,need peopl west virginia send messag chuck schumer maxin water nanci pelosi radic democrat vote carol miller patrick morrisey,1
6324,2018-11-05,thank join us tonight tennesse theleegreenwood god bless u,1
6325,2018-11-05,2 day peopl tennesse go elect votemarsha blackburn unit state senat protect job defend border continu make america great get tuesday vote marsha,1
6326,2018-11-05,john jame run republican senat michigan spectacular young star futur make star present distinguish west point grad vet peopl vote schumer puppet debbi stabenow noth michigan,1
6327,2018-11-05,dana rohrabach great congressman district peopl cal work hard respect produc dem desper replac dana spend vast sum elect super liber weak crime bad militari amp vet,1
6328,2018-11-05,debbiestabenow vote tax cut great healthcar suprem court justic mani thing peopl michigan want need automat far left vote control boss john jame truli great senat,1
6329,2018-11-05,andrewgillum job florida done tallahasse mayor state crime ridden overtax mess rondesantisfl great governor vote,1
6330,2018-11-05,matter say senat clair mccaskil alway vote us great state missouri vote josh hawley great senat,1
6331,2018-11-05,need claudiatenney ny22 elect order get big plan move oppon would disast nobodi work harder claudia produc look forward work togeth strongest endors vote claudia,1
6332,2018-11-05,funni see cnn fake suppress poll fals rhetor watch real result tuesday lucki cnn rate low fall suppress game go amp vote rememb perhap greatest economi job histori countri,1
6333,2018-11-05,rememb florida presid unit state almost two year time senat bill nelson call rick scott call constantli request dollar plu florida great job hurrican vote scott,1
6334,2018-11-05,law enforc strongli notifi watch close illeg vote may take place tuesday elect earli vote anyon caught subject maximum crimin penalti allow law thank,1
6335,2018-11-05,bill nelson kind empti figur washington never hear name never debat key issu radar chri wallac foxnew word nelson stiff,1
